embedding_id,mainaccord1,all_notes
2231,white floral,"['raspberry', 'neroli', 'amalfi lemon', 'jasmine', 'african orange flower', 'gardenia', 'white honey', 'patchouli', 'amber']"
2158,aldehydic,"['aldehydes', 'green leaves', 'raspberry', 'jasmine', 'lily-of-the-valley', 'rose', 'violet', 'orris root', 'geranium', 'musk', 'tonka bean', 'sandalwood', 'oakmoss', 'cedar', 'amber']"
1300,caramel,"['caramel', 'vanilla', 'patchouli']"
8705,amber,"['mandarin orange', 'bergamot', 'lily-of-the-valley', 'myrhh', 'jasmine', 'opoponax', 'amber', 'patchouli', 'vanille']"
11578,mineral,"['mineral notes', 'spicy notes', 'leather']"
16570,honey,"['apple', 'honeycomb', 'bergamot', 'honey', 'jasmine', 'mahonial', 'rose', 'tonka bean', 'heliotrope', 'musk', 'hawthorn']"
20243,cinnamon,"['cinnamon', 'pomelo', 'neroli', 'tobacco']"
6290,vanilla,"['saffron', 'thyme', 'mandarin orange', 'lily', 'ylang-ylang', 'orchid', 'vanilla', 'tonka bean', 'brazilian rosewood', 'oakmoss']"
19807,coconut,"['bergamot', 'coconut', 'tonka bean']"
9360,warm spicy,"['pepper', 'ginger', 'cardamom', 'coconut', 'gardenia', 'orange blossom', 'peony', 'sandalwood', 'musk', 'amber']"
21558,amber,"['bergamot', 'incense', 'jasmine', 'vanilla', 'benzoin', 'woodsy notes', 'ambroxan']"
7958,citrus,"['pink grapefruit', 'sicilian bergamot', 'red currant leaf', 'cactus', 'orchid', 'vanilla', 'red cedar', 'amber']"
6354,fruity,"['sicilian orange', 'calabrian bergamot', 'sicilian lemon', 'fruits', 'white musk', 'madagascar vanilla', 'amber']"
9575,tuberose,"['bergamot', 'indian tuberose', 'ambergris', 'vanilla']"
2819,tropical,"['mango', 'blackberry', 'black pepper', 'jasmine', 'orris', 'lotus', 'vanilla', 'icing pink', 'patchouli']"
10614,tropical,"['mango', 'coconut', 'passionfruit', 'jasmine', 'heliotrope', 'orange blossom', 'vanilla', 'cashmeran', 'musk']"
2676,fresh,"['calone', 'coconut', 'mint', 'lily-of-the-valley', 'snowdrops', 'iris', 'mate', 'galbanum', 'olibanum', 'white rose', 'musk', 'vanilla', 'oakmoss', 'ambrette (musk mallow)', 'cedar', 'synthetic civet', 'tonka bean']"
18967,tobacco,"['cinnamon', 'lavender', 'bergamot', 'leather', 'mimosa', 'tobacco leaf', 'guaiac wood', 'opoponax', 'oakmoss']"
15472,coffee,"['brandy', 'anise', 'cabreuva', 'coffee', 'orange blossom', 'jasmine', 'vanilla', 'patchouli', 'musk']"
5059,tropical,"['green leaves', 'guava', 'passionfruit', 'papaya', 'grapefruit', 'mango', 'mandarin orange', 'lily-of-the-valley', 'freesia', 'lily', 'marigold', 'neroli', 'jasmine', 'rose', 'oakmoss', 'vetiver', 'orris root', 'sandalwood']"
11327,leather,"['grapefruit', 'pepper', 'green notes', 'mint', 'birch', 'virginia cedar', 'leather', 'amber']"
18044,leather,"['artemisia', 'bergamot', 'patchouli', 'cardamom', 'coriander', 'immortelle', 'leather', 'french labdanum', 'elemi resin', 'birch', 'vanilla', 'virginia cedar']"
14734,fruity,"['strawberry', 'mandarin orange', 'rose', 'jasmine', 'patchouli', 'sandalwood', 'amber', 'oak moss', 'vetiver']"
10594,white floral,"['pear', 'bergamot', 'tuberose', 'orange blossom', 'jasmine sambac', 'patchouli', 'vanilla', 'ambroxan', 'vetiver']"
9318,citrus,"['grapefruit', 'orange', 'lemon', 'red currant', 'sugar cane', 'bulrush', 'lily-of-the-valley', 'tea rose', 'cinnamon', 'musk', 'cedar', 'thanaka wood']"
21521,earthy,"['galbanum', 'aldehydes', 'caraway', 'gardenia', 'bergamot', 'rose', 'carnation', 'iris', 'narcissus', 'jasmine', 'oakmoss', 'leather', 'vetiver', 'amber', 'patchouli', 'coconut']"
6882,citrus,"['amalfi lemon', 'lime', 'granny smith apple', 'praline', 'peony', 'datura', 'apple tree', 'musk', 'virginia cedar']"
14830,cherry,"['sour cherry', 'saffron', 'leather', 'olive', 'chinese osmanthus', 'apricot', 'smoke', 'woody notes', 'cypriol oil or nagarmotha']"
14731,oud,"['labdanum', 'rose', 'patchouli', 'saffron', 'agarwood (oud)', 'sandalwood', 'cedar']"
14843,tropical,"['tangerine', 'bitter orange', 'passionfruit', 'mango', 'peony', 'amber', 'orchid', 'vanilla']"
13212,iris,"['violet leaf', 'pink pepper', 'mandarin orange', 'iris', 'orris root', 'jasmine', 'suede', 'benzoin', 'musk', 'vetiver', 'virginia cedar']"
21254,tobacco,"['cinnamon', 'pepperwood\x99', 'tobacco leaf', 'incense', 'osmanthus', 'labdanum', 'vanilla', 'iso e super', 'cedar', 'musk', 'cypriol oil or nagarmotha', 'vetiver']"
681,marine,"['sea notes', 'sea salt', 'fennel', 'apple blossom', 'osmanthus', 'roasted coffee beans', 'sesame']"
8292,white floral,"['orange blossom', 'peach', 'plum', 'neroli', 'brazilian rosewood', 'mandarin orange', 'violet', 'tuberose', 'mimosa', 'gardenia', 'ylang-ylang', 'jasmine', 'black locust', 'carnation', 'red berries', 'black currant', 'rose', 'cassia', 'orchid', 'sandalwood', 'amber', 'woody notes', 'vanilla', 'musk', 'tonka bean', 'cedar']"
16492,vanilla,"['mandarin orange', 'tarragon', 'rosemary', 'basil', 'anise', 'neroli', 'geranium', 'lily-of-the-valley', 'vanilla', 'almond', 'tonka bean', 'benzoin', 'cedar']"
18177,aromatic,"['lavender', 'rosemary', 'neroli', 'petitgrain', 'geranium', 'clary sage', 'galbanum', 'jasmine', 'oakmoss', 'vetiver', 'cedar', 'sandalwood', 'amber']"
16183,oud,"['tangerine', 'sandalwood', 'starflower', 'white oud', 'amber', 'musk']"
17562,honey,"['honey', 'jasmine sambac', 'calabrian bergamot', 'agarwood (oud)', 'black tea', 'sandalwood', 'amber', 'musk', 'madagascar vanilla']"
20066,aldehydic,"['aldehydes', 'ylang-ylang', 'neroli', 'jasmine', 'rose', 'vanilla', 'sandalwood', 'vetiver']"
14098,citrus,"['lemon', 'mandarin orange', 'peach', 'passionfruit', 'bergamot', 'honeysuckle', 'jasmine', 'magnolia', 'freesia', 'water lily', 'orange blossom', 'peony', 'may rose', 'vanilla', 'sandalwood', 'amber', 'vetiver', 'patchouli']"
2794,floral,"['peony', 'citruses', 'mandarin orange', 'osmanthus', 'rose', 'sandalwood', 'pink pepper', 'patchouli']"
14794,oud,"['saffron', 'cardamom', 'jasmine', 'cashmeran', 'agarwood (oud)', 'amber']"
14087,aquatic,"['grapefruit', 'neroli', 'mandarin orange', 'petitgrain', 'water notes', 'seaweed', 'rosemary', 'virginia cedar', 'amber']"
4241,citrus,"['black currant', 'orange', 'mandarin orange', 'grapefruit', 'cassia', 'bergamot', 'rose', 'apricot', 'jasmine', 'lily', 'lily-of-the-valley', 'vanilla', 'tonka bean', 'musk', 'amber', 'virginia cedar']"
10972,almond,"['pink pepper', 'bergamot', 'indian mandarin', 'rose', 'heliotrope', 'almond']"
4438,violet,"['violet', 'sea notes', 'banana leaf', 'petitgrain', 'violet', 'magnolia', 'lily-of-the-valley', 'tuberose', 'pepper', 'incense', 'sandalwood', 'madagascar vanilla', 'myrrh']"
16776,mossy,"['oakmoss', 'water notes', 'water pepper', 'heather', 'violet', 'beech', 'blackberry', 'water notes', 'portulaca or pigweed']"
11646,lactonic,"['watermelon', 'melon', 'pepper', 'green leaves', 'bergamot', 'milk', 'raspberry', 'rose', 'freesia', 'vanilla', 'iris', 'musk', 'amber', 'sandalwood']"
9553,leather,"['saffron', 'juniper berries', 'chinese grapefruit', 'leather', 'black violet', 'raspberry', 'cashmeran', 'vetiver']"
13724,herbal,"['rose', 'neroli', 'jasmine', 'artemisia', 'caramel', 'vanilla']"
6848,aquatic,"['rain notes', 'lilac', 'watery notes', 'damask rose', 'ambrox super', 'dreamwood', 'virginia cedar']"
5027,fruity,"['blackberry', 'cranberry', 'vinyl', 'damask rose', 'violet', 'peony', 'musk', 'sandalwood', 'vetyver', 'patchouli']"
12194,sweet,"['raspberry', 'neroli', 'mandarin orange', 'orange blossom', 'jasmine', 'marshmallow', 'vanilla', 'sandalwood', 'heliotrope']"
12902,oud,"['agarwood (oud)', 'rose', 'olibanum', 'elemi resin', 'saffron', 'caraway', 'leather', 'labdanum']"
17022,green,"['fig leaf', 'fig', 'green notes', 'coconut', 'fig tree', 'woody notes', 'cedar']"
18208,violet,"['violet leaf', 'saffron', 'bergamot', 'violet', 'black pepper', 'pimento leaf', 'agarwood (oud)', 'musk', 'cistus incanus']"
14556,coffee,"['neroli', 'pink pepper', 'bergamot', 'coffee', 'rose', 'hazelnut', 'orange blossom', 'jasmine', 'vanilla', 'amberwood', 'ambroxan', 'musk']"
19497,aldehydic,"['aldehydes', 'jasmine', 'rose', 'iris', 'vanilla', 'woodsy notes']"
14773,fresh spicy,"['lemon leaf', 'bergamot', 'tamarind', 'elemi', 'white pepper', 'nutmeg', 'cardamom', 'violet', 'cedar', 'musk', 'oakmoss', 'amber']"
10231,patchouli,"['patchouli', 'white peach', 'patchouli', 'orris', 'indonesian patchouli leaf', 'white musk']"
2924,honey,"['apricot', 'kumquat', 'tangerine', 'honey', 'gardenia', 'narcissus', 'patchouli', 'sandalwood', 'musk']"
15647,floral,"['quince', 'grapefruit', 'hyacinth', 'jasmine', 'musk', 'iris', 'virginia cedar', 'amber']"
6622,cherry,"['maraschino cherry', 'coffee', 'musk', 'woody notes']"
9569,woody,"['mirabelle', 'bergamot', 'lemon', 'orange', 'freesia', 'peach', 'jasmine', 'rose', 'oakmoss', 'patchouli', 'amberwood', 'white musk', 'sandalwood']"
11869,white floral,"['casablanca lily', 'gardenia', 'jasmine', 'mandarin orange', 'incense', 'fruity notes', 'white pepper', 'tobacco', 'peach', 'rose', 'sandalwood', 'patchouli', 'amber', 'vanilla']"
19190,smoky,"['chrysanthemum', 'orris', 'elemi', 'rum', 'vetiver', 'rose', 'ash', 'leather', 'labdanum']"
4492,white floral,"['orange blossom', 'bergamot', 'tuberose', 'indian jasmine', 'madagascar vanilla', 'white musk', 'virginian cedar']"
12695,metallic,"['metallic notes', 'green leaves', 'grapefruit', 'pink rose', 'incense', 'ambergris', 'cashmere wood', 'sandalwood']"
13797,fruity,"['almond', 'black currant', 'artemisia', 'osmanthus', 'vanilla', 'magnolia', 'jasmine', 'white tobacco', 'papyrus', 'juniper', 'patchouli']"
21675,mossy,"['bergamot', 'jasmine', 'rose', 'citruses', 'peach', 'jasmine', 'rose', 'lilac', 'ylang-ylang', 'oakmoss', 'spices', 'cinnamon', 'vetiver', 'amber']"
14429,woody,"['lemon', 'cedar', 'citron', 'water hyacinth', 'pink pepper', 'jasmine', 'white musk', 'patchouli', 'vetiver', 'teak wood', 'iris', 'amber']"
3396,coffee,"['angelica', 'pink pepper', 'passionfruit', 'violet leaf', 'bergamot', 'coffee', 'vanilla', 'jasmine', 'cappuccino', 'iris petals', 'cashmere wood', 'sandalwood']"
14936,oud,"['tangerine', 'artemisia', 'rose', 'olibanum', 'narcissus', 'pitosporum', 'agarwood (oud)', 'sweet notes', 'patchouli', 'vanilla']"
15694,vanilla,"['bitter orange', 'bergamot', 'cinnamon', 'immortelle', 'musk', 'vanilla', 'tonka bean', 'sandalwood']"
2648,oud,"['raspberry', 'bergamot', 'agarwood (oud)', 'ambroxan', 'musk']"
4159,sweet,"['raspberry', 'orange', 'bergamot', 'fig leaf', 'cotton candy', 'licorice', 'strawberry', 'red berries', 'lily-of-the-valley', 'caramel', 'vanilla', 'musk', 'tonka bean', 'sandalwood']"
7609,cinnamon,"['bergamot', 'lavender', 'cinnamon', 'leather', 'mimosa', 'guaiac wood', 'tobacco', 'opoponax', 'oakmoss']"
1262,violet,"['blackberry', 'violet leaf', 'freesia', 'violet', 'orchid', 'brazilian rosewood', 'cashmeran', 'orris root', 'amber']"
11815,sweet,"['lavender', 'cinnamon', 'pineapple', 'juniper berries', 'mint', 'bergamot', 'rosemary', 'cardamom', 'coriander', 'orange blossom', 'violet', 'geranium', 'jasmine', 'raspberry', 'vanilla', 'sandalwood', 'dark chocolate', 'musk', 'amber', 'patchouli', 'vetiver', 'oakmoss']"
5773,marine,"['grass', 'grapefruit', 'black currant', 'sea notes', 'sea salt', 'orange blossom', 'driftwood', 'white musk', 'seaweed']"
14781,soft spicy,"['anise', 'cherry', 'violet', 'orris root', 'licorice', 'white musk', 'tonka bean']"
11458,mossy,"['bergamot', 'cedarmoss', 'patchouli']"
10591,animalic,"['jasmine', 'camelia', 'black pepper', 'beeswax', 'leather', 'guaiac wood', 'civet', 'ambergris', 'vetiver']"
18849,marine,"['sea water', 'bergamot', 'rose', 'hibiscus', 'rose', 'lily', 'mango', 'musk', 'amber']"
20327,oud,"['citruses', 'agarwood (oud)', 'coriander', 'amyris', 'leather', 'musk']"
2450,yellow floral,"['lemon', 'bergamot', 'neroli', 'lime (linden) blossom', 'pear', 'ylang-ylang', 'musk', 'sandalwood']"
8975,tuberose,"['cinnamon', 'tuberose', 'osmanthus', 'vanilla', 'musk']"
19968,earthy,"['saffron', 'black rose', 'truffle', 'floral notes', 'patchouli', 'vanilla', 'agarwood (oud)', 'oakmoss']"
15019,almond,"['amaretto', 'bitter almond', 'gardenia', 'neroli', 'cedar', 'iris', 'musk', 'jasmine', 'rose', 'vetiver', 'patchouli', 'benzoin', 'amber', 'cedar', 'dark chocolate', 'caramel']"
2363,fresh spicy,"['nutmeg', 'plum', 'mace', 'rose', 'tuberose', 'jasmine', 'orchid', 'ylang-ylang', 'orange blossom', 'sandalwood', 'amber', 'vanilla', 'cashmere wood', 'cedar', 'wormwood', 'orris']"
14116,leather,"['aldehydes', 'amalfi lemon', 'birch', 'pine tree', 'cypress', 'pepper', 'geranium', 'galbanum', 'suede', 'vanilla', 'iris', 'tonka bean', 'musk', 'vetiver', 'styrax', 'ambergris']"
2365,cherry,"['cherry', 'pink pepper', 'bergamot', 'violet', 'freesia', 'jasmine', 'tonka bean', 'vanilla', 'amber', 'sandalwood']"
15123,floral,"['almond blossom', 'clementine', 'cyclamen', 'jasmine', 'peony', 'amaryllis', 'vanilla', 'amber', 'benzoin', 'white musk']"
4472,floral,"['magnolia', 'pear', 'lotus', 'jasmine', 'tuberose', 'cyclamen', 'musk', 'vanilla', 'white woods', 'sandalwood']"
6825,citrus,"['sicilian lemon', 'apple', 'cedar', 'bellflower', 'bamboo', 'jasmine', 'white rose', 'cedar', 'musk', 'amber']"
15343,honey,"['citruses', 'artemisia', 'honey', 'musk', 'guaiac wood']"
14479,warm spicy,"['cinnamon', 'agarwood (oud)', 'incense', 'saffron', 'nutmeg', 'green apple', 'white pear', 'patchouli', 'jasmine', 'tobacco', 'madagascar vanilla', 'amber', 'sandalwood', 'guaiac wood', 'white musk', 'haitian vetiver']"
13892,lactonic,"['rice', 'anise', 'bourbon pepper', 'coffee', 'orange blossom', 'coriander', 'peony', 'vanilla', 'milk', 'caramel', 'sandalwood', 'white musk']"
13820,mineral,"['mango', 'saffron', 'lemon', 'pink pepper', 'violet leaf', 'ginger', 'osmanthus', 'orange blossom', 'mineral notes', 'suede', 'patchouli', 'amber']"
10376,green,"['green leaves', 'apple', 'lotus', 'mimosa', 'musk', 'cedar', 'oakmoss', 'amber']"
9580,vanilla,"['bitter orange', 'lemon', 'damask rose', 'grasse rose', 'orange blossom', 'vanilla', 'almond', 'tonka bean', 'tolu balsam', 'sandalwood', 'cashmeran', 'heliotrope']"
19677,fresh spicy,"['bergamot', 'pepper', 'lavender', 'metallic notes', 'watery notes', 'coal', 'soil tincture', 'ambroxan', 'patchouli']"
9866,smoky,"['earl grey tea', 'gunpowder', 'rooibos tea', 'hinoki wood', 'ambroxan', 'leather', 'guaiac wood']"
3466,cacao,"['pink pepper', 'lavender', 'cacao']"
15916,smoky,"['galbanum', 'birch', 'chamomile', 'angelica', 'mastic or lentisque', 'incense', 'musk', 'osmanthus', 'magnolia', 'leather', 'guaiac wood', 'oud', 'ambergris', 'vetiver', 'patchouli', 'oakmoss']"
17750,warm spicy,"['lavender', 'tangerine', 'bergamot', 'cinnamon', 'cloves', 'musk', 'vanilla', 'tonka bean', 'amber', 'sandalwood', 'guaiac wood', 'cedar']"
12222,aromatic,"['lavender', 'mint', 'cardamom', 'bergamot', 'artemisia', 'cinnamon', 'orange blossom', 'caraway', 'vanilla', 'tonka bean', 'amber', 'sandalwood', 'cedar']"
8545,herbal,"['orange', 'jasmine', 'artemisia']"
738,aquatic,"['water notes', 'rosemary', 'cardamom', 'sequoia', 'musk', 'patchouli']"
17321,leather,"['fruity notes', 'saffron', 'mate', 'thyme', 'cypress', 'green notes', 'rose', 'orris', 'jasmine', 'leather', 'amber', 'vetiver', 'musk', 'virginia cedar', 'vanille']"
10611,fruity,"['raspberry', 'rose', 'cassis', 'pink pepper', 'peony', 'jasmine', 'vanille', 'musk', 'virginia cedar']"
8912,coca-cola,"['coca-cola', 'grapefruit', 'cassis', 'rose', 'jasmine', 'lily-of-the-valley', 'vanilla', 'musk', 'cedar']"
18590,marine,"['sea salt', 'fruity notes', 'sicilian lemon', 'bergamot', 'iris', 'mandarin orange', 'sea notes', 'musk', 'woody notes']"
20140,balsamic,"['cloves', 'pink pepper', 'orange blossom', 'chestnut', 'guaiac wood', 'juniper', 'vanilla', 'peru balsam', 'cashmeran']"
19495,powdery,"['anise', 'neroli', 'coriander', 'bergamot', 'lemon', 'heliotrope', 'carnation', 'violet', 'cloves', 'neroli', 'ylang-ylang', 'bulgarian rose', 'jasmine', 'orchid', 'tuberose', 'iris', 'vanilla', 'benzoin', 'sandalwood', 'tonka bean', 'musk', 'vetiver']"
15429,almond,"['heliotrope', 'cumin', 'bergamot', 'bitter almond', 'lavender', 'jasmine', 'vanilla', 'sandalwood', 'amber']"
17786,tobacco,"['pink pepper', 'neroli', 'lemon', 'rum', 'java vetiver oil', 'clary sage', 'tobacco leaf', 'vanilla bean', 'styrax']"
8749,anis,"['star anise', 'pomelo', 'black pepper', 'geranium', 'iris', 'incense', 'patchouli', 'haitian vetiver', 'benzoin']"
20198,aromatic,"['mandarin orange', 'mint', 'cypress', 'sage', 'pepper', 'tonka bean', 'musk', 'sandalwood', 'cedar']"
4108,floral,"['yuzu', 'pomegranate', 'ice', 'peony', 'lotus', 'magnolia', 'musk', 'mahogany', 'amber']"
13486,yellow floral,"['mimosa', 'bergamot', 'mimosa', 'lily', 'hiacynth', 'narcissus', 'benzoin', 'jasmine']"
5989,lavender,"['amalfi lemon', 'chamomile', 'mint', 'mandarin orange', 'lavender', 'tea', 'magnolia', 'musk', 'ambrette (musk mallow)', 'birch']"
8611,aromatic,"['amalfi lemon', 'mint', 'water jasmine', 'virginia cedar', 'brown sugar', 'french labdanum']"
