embedding_id,all_notes,mainaccord1,target_description
21254,"['cinnamon', 'pepperwood\x99', 'tobacco leaf', 'incense', 'osmanthus', 'labdanum', 'vanilla', 'iso e super', 'cedar', 'musk', 'cypriol oil or nagarmotha', 'vetiver']",tobacco,"It smells like a wooden humidor filled with dried apricots and spiced tobacco, warmed by incense smoke drifting through an old library with polished cedar shelves."
16183,"['tangerine', 'sandalwood', 'starflower', 'white oud', 'amber', 'musk']",oud,"It smells like a wooden drawer filled with dried citrus peels and old linens, slightly dusty but comforting."
14794,"['saffron', 'cardamom', 'jasmine', 'cashmeran', 'agarwood (oud)', 'amber']",oud,"It smells like the inside of an old wooden jewelry box lined with silk, with spices tucked between the compartments and something sweet and resinous clinging to the velvet."
14087,"['grapefruit', 'neroli', 'mandarin orange', 'petitgrain', 'water notes', 'seaweed', 'rosemary', 'virginia cedar', 'amber']",aquatic,"It smells like standing on a sunlit dock after a swim — citrus rinds drying on warm wood, salty air, and aromatic herbs from a nearby garden."
10972,"['pink pepper', 'bergamot', 'indian mandarin', 'rose', 'heliotrope', 'almond']",almond,"It smells like a bakery window next to a flower shop — sugary almond pastries meeting peppery roses, with bright citrus cutting through the sweetness."
16776,"['oakmoss', 'water notes', 'water pepper', 'heather', 'violet', 'beech', 'blackberry', 'water notes', 'portulaca or pigweed']",mossy,"It smells like wet tree bark after rain, with a hint of crushed berries and the slightly metallic scent of a cold stream running through wild heather."
11646,"['watermelon', 'melon', 'pepper', 'green leaves', 'bergamot', 'milk', 'raspberry', 'rose', 'freesia', 'vanilla', 'iris', 'musk', 'amber', 'sandalwood']",lactonic,"It smells like a fruit stand in summer rain — ripe melons and berries mixed with crushed plant stems, settling into something creamy and slightly powdery like baby lotion left open on a windowsill."
9553,"['saffron', 'juniper berries', 'chinese grapefruit', 'leather', 'black violet', 'raspberry', 'cashmeran', 'vetiver']",leather,"It smells like a leather jacket someone wore to pick wild raspberries, with hints of gin botanicals and the sharp, resinous scent of crushed violet stems."
13724,"['rose', 'neroli', 'jasmine', 'artemisia', 'caramel', 'vanilla']",herbal,It smells like a florist's shop next to a bakery — white flowers drifting through the air while someone's making burnt sugar candy in the back room.
6848,"['rain notes', 'lilac', 'watery notes', 'damask rose', 'ambrox super', 'dreamwood', 'virginia cedar']",aquatic,"It smells like standing in a garden right after a thunderstorm, when wet lilac bushes are heavy with rain and the air feels thick and cool against rosebushes dripping onto cedar mulch."
5027,"['blackberry', 'cranberry', 'vinyl', 'damask rose', 'violet', 'peony', 'musk', 'sandalwood', 'vetyver', 'patchouli']",fruity,"It smells like crushed berries on a record store counter — tart and jammy at first, then powdery flowers drift in with earthy, slightly mossy woods underneath."
12902,"['agarwood (oud)', 'rose', 'olibanum', 'elemi resin', 'saffron', 'caraway', 'leather', 'labdanum']",oud,"It smells like a leather jacket draped over church pews, with dried roses tucked in the pockets and something savory-spicy lingering in the air like exotic cooking from another room."
17022,"['fig leaf', 'fig', 'green notes', 'coconut', 'fig tree', 'woody notes', 'cedar']",green,It smells like sitting under a fig tree in summer heat — the milky sap from broken branches mixed with sun-warmed bark and something faintly tropical.
18208,"['violet leaf', 'saffron', 'bergamot', 'violet', 'black pepper', 'pimento leaf', 'agarwood (oud)', 'musk', 'cistus incanus']",violet,"It smells like crushing green stems in a spice market — sharp pepper mixing with something metallic and floral, then settling into smoky incense with an animalic undertone."
10231,"['patchouli', 'white peach', 'patchouli', 'orris', 'indonesian patchouli leaf', 'white musk']",patchouli,"It smells like dusty incense mixed with the soft fuzz of an unripe peach, grounded by powdery iris root and clean laundry left in a cedar closet."
6622,"['maraschino cherry', 'coffee', 'musk', 'woody notes']",cherry,"It smells like the sticky-sweet syrup from a jar of maraschino cherries mixed with cold brew concentrate, settling into something darker and woodier, like the inside of an old coffee shop with worn wooden tables."
9569,"['mirabelle', 'bergamot', 'lemon', 'orange', 'freesia', 'peach', 'jasmine', 'rose', 'oakmoss', 'patchouli', 'amberwood', 'white musk', 'sandalwood']",woody,"It smells like a fruit stand next to a flower shop on a wooden boardwalk — sweet stone fruit and citrus mixing with jasmine blooms, all settling into sun-warmed wood planks."
13797,"['almond', 'black currant', 'artemisia', 'osmanthus', 'vanilla', 'magnolia', 'jasmine', 'white tobacco', 'papyrus', 'juniper', 'patchouli']",fruity,"It smells like apricot kernels and tart berries next to white flowers on a warm day, with something leafy and slightly medicinal woven through, ending in soft, creamy sweetness."
21675,"['bergamot', 'jasmine', 'rose', 'citruses', 'peach', 'jasmine', 'rose', 'lilac', 'ylang-ylang', 'oakmoss', 'spices', 'cinnamon', 'vetiver', 'amber']",mossy,"It smells like a grandmother's vanity table scattered with silk scarves, dried petals, and a half-peeled tangerine — all of it slightly dusty but still holding onto sweetness."
3396,"['angelica', 'pink pepper', 'passionfruit', 'violet leaf', 'bergamot', 'coffee', 'vanilla', 'jasmine', 'cappuccino', 'iris petals', 'cashmere wood', 'sandalwood']",coffee,"It smells like ordering a vanilla cappuccino at a flower shop — the coffee arrives with a strange tropical sweetness, while powdery iris petals drift onto the foam."
14936,"['tangerine', 'artemisia', 'rose', 'olibanum', 'narcissus', 'pitosporum', 'agarwood (oud)', 'sweet notes', 'patchouli', 'vanilla']",oud,"It smells like a tangerine rolled across an old wooden table in a church — slightly resinous and dusty, with something floral and honeyed clinging to the edges."
15694,"['bitter orange', 'bergamot', 'cinnamon', 'immortelle', 'musk', 'vanilla', 'tonka bean', 'sandalwood']",vanilla,"It smells like a spiced orange marmalade cooling on a wooden countertop, with the sweetness of burnt caramel lingering in the air."
2648,"['raspberry', 'bergamot', 'agarwood (oud)', 'ambroxan', 'musk']",oud,"It smells like tart berries crushed against weathered wood in a smoky room, leaving a soft, almost salty warmth on your clothes."
4159,"['raspberry', 'orange', 'bergamot', 'fig leaf', 'cotton candy', 'licorice', 'strawberry', 'red berries', 'lily-of-the-valley', 'caramel', 'vanilla', 'musk', 'tonka bean', 'sandalwood']",sweet,"It smells like a candy store next to a florist shop — sweet berry syrup mingles with green stems and creamy wood, creating something oddly nostalgic yet unfamiliar."
1262,"['blackberry', 'violet leaf', 'freesia', 'violet', 'orchid', 'brazilian rosewood', 'cashmeran', 'orris root', 'amber']",violet,It smells like crushed blackberries mixed with powdery makeup compacts and the woody inside of an old jewelry box.
5773,"['grass', 'grapefruit', 'black currant', 'sea notes', 'sea salt', 'orange blossom', 'driftwood', 'white musk', 'seaweed']",marine,"It smells like walking barefoot along a windy beach at dawn, where crushed citrus rinds mix with wet rope and the briny tang of tide pools left behind."
14781,"['anise', 'cherry', 'violet', 'orris root', 'licorice', 'white musk', 'tonka bean']",soft spicy,"It smells like a handful of black jelly beans mixed with maraschino cherries, then dusted with face powder — sweet, slightly medicinal, and oddly comforting."
10591,"['jasmine', 'camelia', 'black pepper', 'beeswax', 'leather', 'guaiac wood', 'civet', 'ambergris', 'vetiver']",animalic,"It smells like a well-worn leather jacket hanging in an old apothecary, where white flowers are wilting next to smoky wood and something faintly animalic lingers in the air."
18849,"['sea water', 'bergamot', 'rose', 'hibiscus', 'rose', 'lily', 'mango', 'musk', 'amber']",marine,"It smells like standing near tide pools at dawn while someone arranges flowers nearby, the salt air mixing with petals and something faintly tropical drifting over from a beach vendor."
20327,"['citruses', 'agarwood (oud)', 'coriander', 'amyris', 'leather', 'musk']",oud,It smells like a leather jacket left in a smoky room with citrus peels scattered on dark wood furniture.
8975,"['cinnamon', 'tuberose', 'osmanthus', 'vanilla', 'musk']",tuberose,"It smells like a bakery next to a flower shop — sweet pastry spice mixing with waxy white petals and apricot-tinged blossoms, all settling into soft vanilla cream."
19968,"['saffron', 'black rose', 'truffle', 'floral notes', 'patchouli', 'vanilla', 'agarwood (oud)', 'oakmoss']",earthy,"It smells like a velvet curtain in an old theater — dusty, slightly mushroomy, with that dark sweetness of dried flowers left too long in a vase."
15019,"['amaretto', 'bitter almond', 'gardenia', 'neroli', 'cedar', 'iris', 'musk', 'jasmine', 'rose', 'vetiver', 'patchouli', 'benzoin', 'amber', 'cedar', 'dark chocolate', 'caramel']",almond,"It smells like a pastry shop next to a flower market — sweet marzipan and dark chocolate mixing with white blooms, then drying down to woody incense and resinous sweetness."
14116,"['aldehydes', 'amalfi lemon', 'birch', 'pine tree', 'cypress', 'pepper', 'geranium', 'galbanum', 'suede', 'vanilla', 'iris', 'tonka bean', 'musk', 'vetiver', 'styrax', 'ambergris']",leather,"It smells like a leather jacket hung in a pine closet, with something sweetly resinous clinging to the collar and a faint powdery residue in the pockets."
2365,"['cherry', 'pink pepper', 'bergamot', 'violet', 'freesia', 'jasmine', 'tonka bean', 'vanilla', 'amber', 'sandalwood']",cherry,"It smells like maraschino cherries mixed with powdered sugar and a hint of black peppercorn, then settles into the scent of a florist's cooler with sweet wooden undertones."
15343,"['citruses', 'artemisia', 'honey', 'musk', 'guaiac wood']",honey,"It smells like bitter herbs crushed into honeycomb, with a faint smokiness like incense lingering in an old wooden drawer."
14479,"['cinnamon', 'agarwood (oud)', 'incense', 'saffron', 'nutmeg', 'green apple', 'white pear', 'patchouli', 'jasmine', 'tobacco', 'madagascar vanilla', 'amber', 'sandalwood', 'guaiac wood', 'white musk', 'haitian vetiver']",warm spicy,"It smells like a spice cabinet left open in an old wooden temple, with sweet fruit slowly caramelizing on smoldering tobacco leaves."
13892,"['rice', 'anise', 'bourbon pepper', 'coffee', 'orange blossom', 'coriander', 'peony', 'vanilla', 'milk', 'caramel', 'sandalwood', 'white musk']",lactonic,"It smells like a milky latte with caramelized sugar and a hint of star anise, sitting on a wooden table next to orange blossoms."
13820,"['mango', 'saffron', 'lemon', 'pink pepper', 'violet leaf', 'ginger', 'osmanthus', 'orange blossom', 'mineral notes', 'suede', 'patchouli', 'amber']",mineral,"It smells like a spice market at dawn — sticky mango juice on your hands, sharp ginger root being grated, and the dusty sweetness of saffron threads mixing with wet stone and soft leather gloves."
10376,"['green leaves', 'apple', 'lotus', 'mimosa', 'musk', 'cedar', 'oakmoss', 'amber']",green,"It smells like a crisp autumn orchard at dawn — wet leaves underfoot, ripe apples still on the branch, and a mossy wooden fence warming in the early sun."
9580,"['bitter orange', 'lemon', 'damask rose', 'grasse rose', 'orange blossom', 'vanilla', 'almond', 'tonka bean', 'tolu balsam', 'sandalwood', 'cashmeran', 'heliotrope']",vanilla,"It smells like marzipan and rose water mixed together, the way a Middle Eastern bakery smells when someone's making almond pastries with orange blossom syrup drizzled on top."
19677,"['bergamot', 'pepper', 'lavender', 'metallic notes', 'watery notes', 'coal', 'soil tincture', 'ambroxan', 'patchouli']",fresh spicy,"It smells like standing near a rain-soaked industrial pier — sharp citrus cutting through wet metal and steam, with dark earth tracked in on work boots."
9866,"['earl grey tea', 'gunpowder', 'rooibos tea', 'hinoki wood', 'ambroxan', 'leather', 'guaiac wood']",smoky,"It smells like a tea shop inside a woodworking studio — bergamot and smoky leaves mixed with sawdust, old books, and the mineral scent of struck matches."
3466,"['pink pepper', 'lavender', 'cacao']",cacao,"It smells like a chocolate shop next to a barbershop — slightly spicy, soapy lavender cut through with dark cocoa powder."
12222,"['lavender', 'mint', 'cardamom', 'bergamot', 'artemisia', 'cinnamon', 'orange blossom', 'caraway', 'vanilla', 'tonka bean', 'amber', 'sandalwood', 'cedar']",aromatic,"It smells like a spice cabinet left open in a barbershop — herbal and minty at first, then sweetened by pastry-like vanilla and woody incense."
17321,"['fruity notes', 'saffron', 'mate', 'thyme', 'cypress', 'green notes', 'rose', 'orris', 'jasmine', 'leather', 'amber', 'vetiver', 'musk', 'virginia cedar', 'vanille']",leather,"It smells like a leather jacket hanging in a greenhouse — roses and jasmine tangled with herbs, grounded by something smoky and sweet like burnt caramel on wood."
10611,"['raspberry', 'rose', 'cassis', 'pink pepper', 'peony', 'jasmine', 'vanille', 'musk', 'virginia cedar']",fruity,"It smells like a berry tart left on a wooden table beside a bouquet of flowers, with a hint of soft powder and distant spice."
18590,"['sea salt', 'fruity notes', 'sicilian lemon', 'bergamot', 'iris', 'mandarin orange', 'sea notes', 'musk', 'woody notes']",marine,"It smells like standing on a Mediterranean dock in summer — sun-warmed citrus peels mixed with the mineral tang of ocean spray, drying down to weathered driftwood."
15429,"['heliotrope', 'cumin', 'bergamot', 'bitter almond', 'lavender', 'jasmine', 'vanilla', 'sandalwood', 'amber']",almond,"It smells like marzipan cookies cooling on a wooden table, with a hint of someone's spicy, slightly sweaty neck after they've hugged you in their lavender-scented cardigan."
17786,"['pink pepper', 'neroli', 'lemon', 'rum', 'java vetiver oil', 'clary sage', 'tobacco leaf', 'vanilla bean', 'styrax']",tobacco,"It smells like a spiced rum cocktail spilled on weathered leather, with citrus rind twisted over smoldering tobacco and sweet resin."
20198,"['mandarin orange', 'mint', 'cypress', 'sage', 'pepper', 'tonka bean', 'musk', 'sandalwood', 'cedar']",aromatic,"It smells like crushed herbs in a wooden sauna — sharp mint and citrus cut through warm, slightly dusty cedarwood, with a creamy sweetness lingering at the edges."
4108,"['yuzu', 'pomegranate', 'ice', 'peony', 'lotus', 'magnolia', 'musk', 'mahogany', 'amber']",floral,"It smells like standing in a cold greenhouse where white flowers bloom over dark wooden benches, with a hint of tart citrus lingering in the frosty air."
5989,"['amalfi lemon', 'chamomile', 'mint', 'mandarin orange', 'lavender', 'tea', 'magnolia', 'musk', 'ambrette (musk mallow)', 'birch']",lavender,"It smells like iced herbal tea left on a wooden table in a sunlit garden, where citrus trees and flowering magnolia vines meet the breeze."
8611,"['amalfi lemon', 'mint', 'water jasmine', 'virginia cedar', 'brown sugar', 'french labdanum']",aromatic,"It smells like sugared lemonade cooling on a wooden porch, with a faint trail of jasmine incense drifting from inside."
